RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9399,15752915,Hsueh,488,France,Female,34,2,0.0,2,True,True,181270.84375,False
2026,15752953,Chien,634,France,Male,45,9,0.0,2,False,False,17622.8203125,False
5650,15752956,Stanley,629,Spain,Male,29,6,0.0,2,True,True,88842.796875,False
9429,15752984,Chifley,737,France,Female,70,9,87542.890625,2,True,True,42576.859375,False
6202,15753079,Chidi,612,France,Male,41,5,0.0,3,False,False,151256.21875,False
8680,15753092,He,791,Germany,Male,35,5,129828.578125,1,True,True,181918.265625,True
3148,15753102,Curtis,752,Spain,Male,44,6,83870.328125,1,True,False,178722.234375,False
9063,15753110,McKay,720,Spain,Male,64,3,45752.78125,2,True,False,79623.28125,True
9083,15753161,Dickson,768,France,Female,36,5,180169.4375,2,True,False,17348.560546875,False
5221,15753174,Thompson,571,Germany,Male,37,9,139592.984375,3,True,False,104152.6484375,True
3705,15753213,Lees,604,France,Female,34,7,0.0,2,True,False,193021.484375,False
4227,15753215,Yashina,651,Spain,Female,36,8,0.0,2,True,False,91652.4296875,False
9366,15753229,Genovese,802,France,Male,29,9,127414.546875,1,True,True,134459.125,False
4808,15753248,Tao,611,France,Male,28,2,0.0,2,False,False,25395.830078125,False
2749,15753332,Loftus,401,Germany,Male,48,8,128140.171875,1,True,False,175753.546875,True
923,15753337,Yeates,555,France,Male,51,5,0.0,3,True,False,189122.890625,True
3310,15753343,Barry,523,France,Female,28,2,121164.109375,1,True,True,59938.80859375,False
4330,15753362,Evdokimov,748,Spain,Male,60,3,0.0,2,True,True,78194.3671875,False
2502,15753370,McDonald,691,Germany,Female,38,5,114753.7578125,1,True,False,107665.0234375,False
8632,15753462,Godson,632,Germany,Male,30,2,72549.0,2,False,True,182728.796875,False
1788,15753549,Dubinina,669,France,Male,25,1,157848.53125,1,False,False,37543.9296875,True
7238,15753550,Levien,684,France,Female,43,7,0.0,2,True,False,131093.984375,False
1466,15753566,Espinosa,806,France,Female,32,3,63763.48828125,1,True,False,156593.09375,False
7042,15753591,He,438,France,Male,38,2,0.0,2,True,False,136859.546875,False
9125,15753639,Gibson,608,France,Male,37,5,146093.390625,2,False,False,160593.40625,False
9161,15753679,Mullawirraburka,778,France,Male,24,4,0.0,2,True,True,162809.203125,False
584,15753719,Rickards,547,Germany,Female,30,9,72392.40625,1,True,False,77077.140625,False
252,15753754,Morrison,587,Spain,Female,34,1,0.0,2,True,True,97932.6796875,False
963,15753831,Cox,642,Spain,Male,32,7,100433.796875,1,True,True,39768.58984375,False
5486,15753837,Young,573,Spain,Male,38,4,0.0,2,True,True,196517.4375,False
8354,15753840,Brown,524,Spain,Female,32,6,0.0,1,True,True,132861.90625,True
3878,15753847,Hawkins,645,Spain,Male,45,4,0.0,1,False,True,174916.84375,True
3212,15753861,Ballard,686,Germany,Female,27,1,115095.8828125,2,False,False,78622.4609375,False
3136,15753874,Kent,694,France,Male,37,10,143835.46875,1,False,True,33326.7109375,False
5826,15753888,Johnston,607,Spain,Female,62,8,108004.640625,1,True,True,23386.76953125,True
8003,15753895,Blue,590,Spain,Male,37,1,0.0,2,False,False,133535.984375,False
8240,15753955,Lori,639,Spain,Male,34,7,149940.046875,2,False,False,156648.8125,False
1421,15753969,K'ung,724,Spain,Male,45,5,83888.5390625,1,False,True,34121.80859375,False
6906,15754012,Shepherdson,687,France,Female,35,1,110752.1484375,2,True,True,47921.21875,False
6764,15754053,Chung,718,France,Female,67,7,0.0,3,True,True,82782.078125,False
1362,15754068,Judd,578,France,Male,32,4,0.0,2,True,True,141822.796875,False
4351,15754072,Dennis,840,Spain,Female,36,6,0.0,2,True,False,141364.265625,False
941,15754084,Palazzi,710,Spain,Male,35,1,106518.5234375,1,True,True,127951.8125,False
148,15754105,Olisanugo,650,France,Male,37,5,106967.1796875,1,False,False,24495.029296875,False
2409,15754112,Musgrove,653,Spain,Male,55,7,0.0,2,True,True,41967.03125,False
4705,15754113,Li,588,France,Female,35,0,0.0,2,True,True,155485.234375,False
7711,15754168,McIntosh,506,France,Female,40,3,0.0,1,True,True,144345.578125,False
1642,15754177,Bazarova,712,Spain,Male,53,2,111061.0078125,2,False,False,26542.169921875,False
2691,15754261,Ho,648,Spain,Male,42,2,98795.609375,2,True,False,89123.9921875,False
3573,15754267,Fleming,697,Germany,Male,31,3,108805.421875,2,False,True,123825.828125,False
5455,15754301,Bruche,704,France,Male,39,5,0.0,1,True,False,6416.919921875,False
3957,15754342,Green,597,Germany,Female,60,0,78539.84375,1,False,True,48502.87890625,False
8708,15754443,Fadden,443,France,Female,35,9,108308.0,1,True,False,129031.1875,True
7994,15754494,Ah Mouy,585,France,Female,33,4,152805.046875,1,True,False,63239.6484375,False
6186,15754526,Walker,699,Germany,Male,36,6,147137.734375,1,True,True,33687.8984375,False
2585,15754537,Ko,748,France,Male,40,0,0.0,1,False,False,60416.76171875,False
8284,15754569,Pagnotto,664,France,Male,57,1,0.0,2,True,True,56562.5703125,False
6855,15754574,Tomlinson,738,Spain,Male,36,5,0.0,2,True,True,96881.3203125,False
5019,15754577,Boni,556,France,Female,51,8,61354.140625,1,True,False,198810.65625,True
7431,15754578,Okeke,606,France,Female,35,0,135984.15625,2,True,False,186778.890625,False
9692,15754599,K'ung,765,France,Male,42,4,123311.390625,2,True,True,82868.34375,False
676,15754605,Jarvis,563,France,Female,39,5,0.0,2,True,True,17603.810546875,False
4335,15754649,Fang,705,Spain,Female,57,3,0.0,2,True,True,34134.140625,False
909,15754713,Rivera,685,Spain,Male,31,10,135213.703125,1,True,True,125777.28125,False
8361,15754747,Bazile,686,Germany,Male,33,9,141918.09375,2,False,True,184036.46875,False
1398,15754796,Byrne,487,Germany,Female,46,4,135070.578125,2,True,True,44244.48828125,True
6348,15754820,Bergamaschi,637,Germany,Male,35,8,147127.8125,2,True,True,84760.703125,False
46,15754849,Tyler,776,Germany,Female,32,4,109421.1328125,2,True,True,126517.4609375,False
6436,15754874,Nwoye,700,France,Male,26,4,119009.5703125,1,True,False,141926.4375,False
3460,15754919,Nwebube,773,France,Female,40,10,0.0,2,False,True,69303.1484375,False
9707,15754926,Lucchesi,512,France,Female,30,6,0.0,2,True,False,88827.3125,False
5118,15754929,Douglas,757,France,Male,31,10,39539.390625,2,False,False,192519.390625,False
8536,15754940,Descoteaux,597,Spain,Male,43,2,85162.2578125,1,False,True,5104.080078125,True
3362,15754952,Su,602,Germany,Female,48,7,76595.078125,2,False,False,127095.140625,False
1901,15754999,Ch'eng,570,France,Female,33,8,0.0,1,True,True,124641.421875,False
3297,15755018,Dickinson,568,Germany,Female,26,10,109819.15625,2,True,False,154491.390625,False
3533,15755077,Norton,778,Germany,Female,37,0,105617.7265625,2,True,True,133699.8125,True
9597,15755084,Bezrukova,531,France,Male,37,7,121854.453125,1,True,False,147521.34375,False
8693,15755138,Chin,850,France,Female,32,8,0.0,2,True,True,55593.80078125,False
2547,15755178,Ramos,660,France,Male,50,1,0.0,3,True,True,191849.15625,True
44,15755196,Lavine,834,France,Female,49,2,131394.5625,1,False,False,194365.765625,True
176,15755209,Fu,484,Spain,Female,35,7,133868.203125,1,True,True,27286.099609375,False
2594,15755223,Tseng,692,Germany,Male,53,7,150926.984375,2,False,False,119817.1875,False
5457,15755225,Ryan,659,Germany,Male,34,9,134464.578125,2,True,False,178833.34375,False
8231,15755239,Maughan,758,Germany,Male,32,4,162657.640625,2,True,True,115525.1328125,False
6299,15755241,Rahman,714,France,Female,52,2,0.0,1,False,True,144045.078125,True
2610,15755242,Rowe,682,France,Female,46,2,0.0,1,True,True,114442.65625,False
207,15755262,McDonald,608,Spain,Female,41,3,89763.84375,1,False,False,199304.734375,True
8435,15755330,Forbes,512,Germany,Male,41,7,122403.2421875,1,False,True,37439.8984375,True
8601,15755405,Hudson,710,France,Male,43,9,128284.453125,1,True,False,32996.890625,True
7847,15755416,Hart,557,France,Female,27,3,87739.078125,1,True,True,123096.5625,False
8391,15755521,Ma,660,France,Female,48,0,90044.3203125,2,False,True,187604.96875,True
1183,15755638,Mancini,673,France,Female,43,5,168069.734375,1,True,True,146992.234375,True
8033,15755642,Bulgakov,667,France,Male,34,5,0.0,2,True,True,102908.6328125,False
70,15755648,Pisano,675,France,Female,21,8,98373.2578125,1,True,False,18203.0,False
1185,15755649,Winter-Irving,584,Germany,Male,47,7,130538.7734375,1,True,False,92915.84375,False
1997,15755678,Kovalyov,534,France,Male,62,2,0.0,2,False,False,42763.12109375,True
1669,15755722,H?,554,France,Male,24,10,0.0,1,False,False,92180.6171875,False
9918,15755731,Davis,635,Germany,Male,53,8,117005.546875,1,False,True,123646.5703125,True
3605,15755798,Feng,610,France,Male,33,4,111582.109375,1,False,False,113943.171875,False
2514,15755825,McGuirk,666,France,Male,39,10,0.0,2,True,False,102999.328125,False
4766,15755863,Milano,630,Spain,Female,49,1,0.0,2,False,True,162858.296875,False
1634,15755868,Farmer,562,France,Male,35,7,0.0,1,False,False,48869.671875,False
6457,15755978,Tseng,606,France,Male,31,10,0.0,2,True,False,195209.40625,False
806,15756026,Hooper,790,Spain,Female,46,9,0.0,1,False,False,14679.8095703125,True
2315,15756056,Ku,561,Spain,Female,28,3,0.0,2,True,False,191387.765625,False
5736,15756070,Greenwood,585,Spain,Female,44,4,0.0,2,False,True,101728.4609375,False
4763,15756071,Kang,756,France,Male,34,1,103133.2578125,1,True,True,90059.0390625,False
9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,True,False,110252.53125,False
2230,15756125,Booth,757,Spain,Male,44,5,140856.15625,2,True,False,158735.09375,False
9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78125,1,True,True,47139.44140625,False
3890,15756150,Alexander,418,France,Female,39,2,0.0,2,False,False,9041.7099609375,False
5529,15756155,Fu,645,France,Male,32,4,0.0,2,False,True,97628.078125,False
8691,15756167,Doyne,762,Spain,Female,43,5,134204.671875,1,True,True,139971.015625,False
5016,15756196,Tsou,682,France,Male,50,6,121818.84375,2,False,True,124151.3671875,False
2661,15756241,Yirawala,767,France,Female,44,2,152509.25,1,True,True,136915.15625,False
5647,15756272,James,526,Germany,Female,35,9,118536.3984375,1,True,False,40980.87109375,True
9142,15756277,Wilson,850,Germany,Female,43,8,92244.828125,2,True,False,54949.73046875,False
7785,15756299,Davis,741,France,Female,64,2,69311.15625,1,True,True,59237.71875,False
6619,15756301,Daniels,636,Germany,Female,29,3,97325.1484375,1,False,True,131924.375,False
2245,15756305,Marchesi,515,France,Female,66,6,0.0,2,True,True,160663.109375,False
8423,15756321,Johnston,612,Spain,Female,52,5,144772.6875,1,False,False,98302.5703125,True
4537,15756333,Khan,642,France,Female,55,7,0.0,2,True,True,101515.7578125,False
4390,15756425,Barnes,660,France,Male,30,7,146301.3125,1,False,False,96847.90625,False
1773,15756471,Giles,656,Germany,Male,27,4,118627.15625,2,True,True,160835.296875,False
2675,15756472,Odinakachukwu,804,France,Male,25,7,108396.671875,1,True,False,128276.953125,False
986,15756475,Kenniff,551,Germany,Male,31,9,82293.8203125,2,True,True,91565.25,False
4240,15756481,Garcia,636,France,Female,39,3,118336.140625,1,True,False,184691.765625,False
5763,15756535,Chibugo,733,Germany,Male,39,5,91538.5078125,1,True,True,93783.0,False
7100,15756538,Osonduagwuike,654,France,Female,37,5,0.0,1,False,True,71492.28125,False
1273,15756539,Marshall,585,Germany,Female,39,7,165610.40625,2,False,False,131852.015625,False
2553,15756560,Moran,599,Spain,Female,46,7,81742.84375,2,True,False,83282.2109375,False
3958,15756610,Carlson,657,Germany,Female,38,5,123770.4609375,1,False,False,47019.66015625,True
6725,15756625,Crawford,752,France,Female,41,8,0.0,2,True,False,139844.046875,True
8483,15756655,Madukaife,632,France,Female,34,2,0.0,2,False,False,165385.546875,False
2020,15756668,Ross,706,France,Male,30,3,98415.3671875,1,True,True,110520.4765625,False
1983,15756680,Phillips,667,France,Male,28,6,165798.09375,1,True,False,147090.90625,False
6537,15756743,Howells,625,France,Female,37,7,115895.421875,1,True,False,48486.25,False
3791,15756751,Griffiths,596,Spain,Female,54,0,78126.28125,1,True,True,153482.90625,True
868,15756804,O'Loghlen,636,France,Female,48,1,170833.453125,1,True,False,110510.28125,True
2998,15756820,Fleming,655,France,Female,26,7,106198.5,1,False,True,32020.419921875,False
8039,15756824,Giordano,613,Germany,Female,50,5,101242.9765625,2,True,False,12493.6103515625,False
7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,False,True,79408.171875,False
193,15756850,Golovanov,479,France,Male,40,1,0.0,2,False,False,114996.4296875,False
4803,15756871,Capon,512,Spain,Male,39,3,0.0,1,True,False,134878.1875,False
2037,15756875,Freeman,782,Spain,Male,34,6,147422.4375,1,False,True,42143.609375,False
4258,15756894,Onwuka,635,France,Male,29,1,0.0,1,False,True,24865.5390625,False
2404,15756901,Ch'ang,641,France,Female,26,4,91547.84375,2,False,True,28157.33984375,False
5635,15756918,Simmons,754,France,Female,38,2,0.0,2,False,False,3524.68994140625,False
2460,15756920,Genovesi,576,France,Male,63,9,70655.4765625,1,False,False,78955.796875,True
4576,15756926,Atherton,833,Germany,Male,29,1,96462.25,2,False,True,48986.1796875,False
2969,15756932,Caldwell,696,Spain,Female,36,7,0.0,2,True,True,82298.59375,False
9390,15756954,Lombardo,538,France,Female,32,2,0.0,1,True,True,80130.5390625,False
4680,15756975,Montemayor,777,Spain,Female,35,3,0.0,2,True,True,17257.720703125,False
9497,15756992,Chukwukere,701,France,Male,37,1,0.0,2,True,False,163457.546875,False
2810,15757001,Mai,624,France,Female,32,2,79368.8671875,2,True,True,145471.9375,False
8293,15757015,Davies,783,Germany,Female,41,5,106640.5,1,True,False,176945.953125,False
4393,15757140,Genovese,787,France,Male,51,0,58137.078125,1,False,True,142538.3125,False
7370,15757188,Chimaijem,644,Spain,Female,26,4,153455.71875,2,True,True,82696.84375,False
7557,15757306,Miller,738,Spain,Male,49,3,0.0,3,True,True,65066.48046875,True
9558,15757310,Otitodilichukwu,655,Germany,Male,67,6,148363.375,1,True,True,186995.171875,False
9424,15757385,Milne,578,Spain,Female,28,8,161592.765625,1,True,False,177834.796875,False
2093,15757408,Lo,655,Spain,Male,38,3,250898.09375,3,False,True,81054.0,True
8137,15757425,Fleming,716,France,Female,38,1,0.0,2,True,True,99661.4609375,False
7394,15757434,Yang,599,France,Male,28,7,119706.21875,1,False,False,31190.419921875,False
7049,15757467,Feng,563,Spain,Male,57,6,0.0,2,True,True,39297.48046875,False
7770,15757473,Chukwujamuike,766,France,Female,27,7,158786.671875,2,False,True,47579.25,False
2845,15757521,Ricci,606,France,Male,35,2,132164.265625,1,False,True,164815.59375,False
91,15757535,Heap,647,Spain,Female,44,5,0.0,3,True,True,174205.21875,True
5082,15757537,Francis,610,France,Female,31,6,107784.6484375,1,True,True,141137.53125,False
3880,15757541,Rickard,778,France,Female,33,9,151772.625,2,False,False,180249.9375,True
5927,15757559,Broadhurst,595,France,Female,53,7,0.0,2,True,False,41371.6796875,True
2131,15757568,Bogolyubov,704,France,Female,45,6,0.0,1,True,True,137739.453125,False
2302,15757577,Odili,676,France,Female,61,8,0.0,2,True,True,118522.7265625,False
4203,15757588,Wright,526,France,Male,30,9,0.0,2,False,False,100995.6796875,False
7877,15757607,Matveyeva,623,France,Male,45,0,0.0,1,True,False,196533.71875,True
7727,15757617,Lewis,735,France,Male,55,6,134140.6875,1,True,False,2267.8798828125,False
3696,15757628,Savage,571,France,Male,40,10,112896.859375,1,True,True,121402.53125,False
3293,15757632,Hughes-Jones,496,France,Female,41,1,176024.046875,2,True,False,182337.984375,False
1760,15757646,Olague,584,France,Male,35,9,0.0,2,True,False,192381.203125,False
1796,15757648,Marshall,683,Germany,Female,35,5,95698.7890625,1,False,True,182566.765625,False
5422,15757661,Trevisano,589,France,Female,39,7,0.0,2,False,False,95985.640625,False
8348,15757759,Okwuoma,807,Spain,Female,28,7,165969.265625,3,True,False,156122.125,True
4173,15757777,Pai,636,France,Female,35,2,0.0,2,True,True,23129.4609375,False
824,15757811,Lloyd,732,Spain,Female,69,9,137453.4375,1,False,True,110932.2421875,True
3518,15757821,Burgess,771,Spain,Male,18,1,0.0,2,False,False,41542.94921875,False
8678,15757829,Timperley,609,Germany,Female,40,10,137389.765625,2,True,False,170122.21875,False
3062,15757837,Kao,584,Germany,Male,33,3,88311.4765625,2,True,True,177651.375,False
8918,15757865,Powell,642,France,Male,62,7,0.0,2,True,True,61120.75,False
5859,15757867,Bray,570,France,Female,30,10,176173.515625,1,True,False,97045.3203125,True
8082,15757895,Martin,569,Germany,Male,30,6,106629.4921875,1,False,True,44114.87890625,False
5676,15757897,Binder,766,France,Female,26,3,104258.796875,1,True,True,428.2300109863281,False
3515,15757911,Trevisani,643,Spain,Female,32,2,0.0,1,False,False,131301.734375,False
9314,15757912,Bradley,722,Germany,Female,37,0,125977.8125,1,False,False,160162.421875,False
2097,15757916,Amaechi,600,France,Female,38,9,0.0,2,True,True,58855.8515625,False
1926,15757931,Fang,804,France,Male,24,3,0.0,2,True,False,173195.328125,False
7355,15757933,Hardy,733,Germany,Female,30,1,102452.7109375,1,True,False,21556.94921875,False
4137,15757952,Teng,651,France,Male,44,2,0.0,3,True,False,102530.3515625,True
8760,15757981,Loggia,748,France,Male,66,8,0.0,1,True,True,163331.65625,False
3934,15758013,Napolitano,698,France,Male,37,5,98400.609375,2,False,False,25017.279296875,False
6062,15758023,Grigoryeva,544,Germany,Male,47,5,105245.2109375,1,False,False,99922.078125,True
8416,15758031,Lazarev,760,Spain,Male,38,3,91241.8515625,1,False,True,80682.3515625,False
1589,15758035,Bateson,747,France,Male,61,7,155973.125,1,False,True,147554.265625,False
5976,15758039,Ash,614,France,Male,44,6,0.0,2,False,True,104930.4609375,False
9346,15758048,Miah,582,France,Male,50,2,148942.0,1,True,True,116944.296875,False
4692,15758050,Madukwe,622,Spain,Male,37,4,0.0,2,True,False,4459.5,False
2523,15758056,Calabresi,558,France,Male,35,1,0.0,2,False,False,111687.5703125,False
4025,15758073,Dellucci,655,France,Female,20,7,134397.609375,1,False,False,28029.5390625,False
4545,15758081,Repina,673,Spain,Male,39,8,138160.0,1,True,True,110468.5078125,False
3317,15758116,Rossi,666,France,Male,53,5,64646.69921875,1,True,False,128019.4765625,True
4617,15758136,King,778,France,Male,37,3,141803.765625,1,False,True,179421.84375,False
2833,15758171,Tien,582,France,Male,20,4,0.0,1,True,True,55763.66015625,False
